x-axis,1,2,3
second,Volt,Volt,Volt
-21.58000E-06,+412.50000000000E+00,-250.00000000E-03,+15.00000000000E+00
-21.56000E-06,+412.49999999980E+00,-250.00000000E-03,+15.00000000002E+00
-21.54000E-06,+406.25000000020E+00,-250.00000002E-03,+15.62500000000E+00
-21.52000E-06,+412.50000000000E+00,-874.99999998E-03,+15.62499999999E+00
-21.50000E-06,+412.50000000000E+00,-250.00000001E-03,+15.31250000001E+00
-21.48000E-06,+412.50000000000E+00,-562.49999999E-03,+15.62500000000E+00
-21.46000E-06,+412.50000000000E+00,-250.00000001E-03,+15.62499999998E+00
-21.44000E-06,+412.49999999980E+00,-562.49999999E-03,+15.00000000001E+00
-21.42000E-06,+406.25000000040E+00,-250.00000000E-03,+15.31250000000E+00
-21.40000E-06,+418.74999999960E+00,-250.00000000E-03,+15.31249999999E+00
-21.38000E-06,+406.25000000020E+00,-250.00000001E-03,+15.00000000002E+00
-21.36000E-06,+412.50000000000E+00,-562.50000000E-03,+15.62499999999E+00
-21.34000E-06,+412.50000000020E+00,-562.50000000E-03,+15.31250000000E+00
-21.32000E-06,+418.74999999980E+00,-562.49999998E-03,+15.31250000000E+00
-21.30000E-06,+412.50000000000E+00,+62.49999998E-03,+15.31249999999E+00
-21.28000E-06,+412.50000000020E+00,-562.49999999E-03,+15.00000000001E+00
-21.26000E-06,+418.75000000020E+00,-250.00000001E-03,+15.31249999999E+00
-21.24000E-06,+425.00000000000E+00,-562.49999999E-03,+15.00000000002E+00
-21.22000E-06,+424.99999999980E+00,-250.00000001E-03,+15.62499999998E+00
-21.20000E-06,+418.74999999980E+00,-562.49999999E-03,+15.00000000001E+00
-21.18000E-06,+412.50000000020E+00,-250.00000001E-03,+15.31250000001E+00
-21.16000E-06,+418.74999999980E+00,-562.49999999E-03,+15.62499999998E+00
-21.14000E-06,+412.50000000040E+00,-250.00000001E-03,+15.00000000001E+00
-21.12000E-06,+424.99999999960E+00,-562.49999999E-03,+15.31250000001E+00
-21.10000E-06,+412.50000000040E+00,-250.00000001E-03,+15.62499999999E+00
-21.08000E-06,+424.99999999980E+00,-562.49999999E-03,+15.31250000000E+00
-21.06000E-06,+418.75000000000E+00,-250.00000001E-03,+15.31250000000E+00
-21.04000E-06,+418.75000000020E+00,-562.50000000E-03,+15.31250000000E+00
-21.02000E-06,+425.00000000000E+00,-562.50000000E-03,+15.31249999999E+00
-21.00000E-06,+425.00000000020E+00,-562.50000000E-03,+15.00000000001E+00
-20.98000E-06,+431.24999999980E+00,-562.50000000E-03,+15.31250000000E+00
-20.96000E-06,+425.00000000000E+00,-562.50000000E-03,+15.31250000000E+00
-20.94000E-06,+425.00000000000E+00,-562.50000000E-03,+15.31250000000E+00
-20.92000E-06,+425.00000000000E+00,-562.50000000E-03,+15.31250000000E+00
-20.90000E-06,+425.00000000000E+00,-562.49999999E-03,+15.31250000000E+00
-20.88000E-06,+425.00000000000E+00,-250.00000000E-03,+15.31250000001E+00
-20.86000E-06,+425.00000000020E+00,-250.00000001E-03,+15.62499999999E+00
-20.84000E-06,+431.25000000000E+00,-562.50000000E-03,+15.31250000000E+00
-20.82000E-06,+431.25000000000E+00,-562.49999999E-03,+15.31250000000E+00
-20.80000E-06,+431.24999999980E+00,-250.00000000E-03,+15.31250000001E+00
-20.78000E-06,+425.00000000020E+00,-250.00000001E-03,+15.62499999999E+00
-20.76000E-06,+431.25000000000E+00,-562.50000000E-03,+15.31249999999E+00
-20.74000E-06,+431.25000000000E+00,-562.50000000E-03,+15.00000000001E+00
-20.72000E-06,+431.24999999980E+00,-562.50000000E-03,+15.31250000000E+00
-20.70000E-06,+425.00000000020E+00,-562.49999999E-03,+15.31250000000E+00
-20.68000E-06,+431.24999999980E+00,-250.00000001E-03,+15.31249999999E+00
-20.66000E-06,+425.00000000020E+00,-562.49999999E-03,+15.00000000001E+00
-20.64000E-06,+431.24999999980E+00,-250.00000001E-03,+15.31250000001E+00
-20.62000E-06,+425.00000000020E+00,-562.50000000E-03,+15.62499999999E+00
-20.60000E-06,+431.24999999980E+00,-562.49999999E-03,+15.31250000000E+00
-20.58000E-06,+425.00000000000E+00,-250.00000001E-03,+15.31250000000E+00
-20.56000E-06,+425.00000000000E+00,-562.50000000E-03,+15.31250000001E+00
-20.54000E-06,+425.00000000000E+00,-562.50000000E-03,+15.62499999999E+00
-20.52000E-06,+425.00000000000E+00,-562.50000000E-03,+15.31250000000E+00
-20.50000E-06,+424.99999999980E+00,-562.50000000E-03,+15.31250000000E+00
-20.48000E-06,+418.75000000020E+00,-562.49999999E-03,+15.31249999999E+00
-20.46000E-06,+425.00000000020E+00,-250.00000001E-03,+15.00000000000E+00
-20.44000E-06,+431.25000000000E+00,-562.49999999E-03,+15.00000000002E+00
-20.42000E-06,+431.24999999961E+00,-250.00000001E-03,+15.62499999998E+00
-20.40000E-06,+418.75000000000E+00,-562.49999999E-03,+15.00000000002E+00
-20.38000E-06,+418.75000000000E+00,-250.00000001E-03,+15.62500000000E+00
-20.36000E-06,+418.74999999980E+00,-562.49999999E-03,+15.62499999999E+00
-20.34000E-06,+412.50000000020E+00,-250.00000001E-03,+15.31250000000E+00
-20.32000E-06,+418.74999999980E+00,-562.49999999E-03,+15.31250000000E+00
-20.30000E-06,+412.50000000020E+00,-250.00000001E-03,+15.31250000000E+00
-20.28000E-06,+418.74999999980E+00,-562.49999999E-03,+15.31250000000E+00
-20.26000E-06,+412.50000000020E+00,-250.00000001E-03,+15.31250000000E+00
-20.24000E-06,+418.74999999980E+00,-562.49999999E-03,+15.31250000000E+00
-20.22000E-06,+412.50000000000E+00,-250.00000000E-03,+15.31249999999E+00
-20.20000E-06,+412.50000000000E+00,-250.00000000E-03,+15.00000000001E+00
-20.18000E-06,+412.50000000020E+00,-250.00000001E-03,+15.31250000001E+00
-20.16000E-06,+418.74999999980E+00,-562.50000000E-03,+15.62500000000E+00
-20.14000E-06,+412.50000000000E+00,-562.50000000E-03,+15.62499999999E+00
-20.12000E-06,+412.50000000000E+00,-562.49999999E-03,+15.31250000001E+00
-20.10000E-06,+412.50000000000E+00,-250.00000000E-03,+15.62499999999E+00
-20.08000E-06,+412.50000000000E+00,-250.00000001E-03,+15.31250000001E+00
-20.06000E-06,+412.50000000020E+00,-562.50000001E-03,+15.62500000000E+00
-20.04000E-06,+418.75000000000E+00,-874.99999999E-03,+15.62499999999E+00
-20.02000E-06,+418.74999999980E+00,-562.50000000E-03,+15.31249999999E+00
-20.00000E-06,+412.50000000000E+00,-562.49999999E-03,+15.00000000001E+00
-19.98000E-06,+412.50000000000E+00,-250.00000002E-03,+15.31250000000E+00
-19.96000E-06,+412.49999999980E+00,-874.99999998E-03,+15.31250000001E+00
-19.94000E-06,+406.25000000039E+00,-250.00000001E-03,+15.62499999999E+00
-19.92000E-06,+418.75000000000E+00,-562.50000000E-03,+15.31249999999E+00
-19.90000E-06,+418.75000000000E+00,-562.49999999E-03,+15.00000000000E+00
-19.88000E-06,+418.74999999961E+00,-250.00000001E-03,+15.00000000000E+00
-19.86000E-06,+406.25000000020E+00,-562.50000000E-03,+15.00000000001E+00
-19.84000E-06,+412.50000000000E+00,-562.49999999E-03,+15.31250000000E+00
-19.82000E-06,+412.50000000020E+00,-250.00000001E-03,+15.31250000000E+00
-19.80000E-06,+418.74999999980E+00,-562.49999999E-03,+15.31250000000E+00
-19.78000E-06,+412.50000000000E+00,-250.00000002E-03,+15.31250000001E+00
-19.76000E-06,+412.50000000000E+00,-874.99999998E-03,+15.62499999999E+00
-19.74000E-06,+412.50000000000E+00,-250.00000001E-03,+15.31249999999E+00
-19.72000E-06,+412.49999999981E+00,-562.49999999E-03,+15.00000000002E+00
-19.70000E-06,+406.25000000000E+00,-250.00000001E-03,+15.62499999999E+00
-19.68000E-06,+406.25000000020E+00,-562.49999999E-03,+15.31249999999E+00
-19.66000E-06,+412.49999999981E+00,-250.00000001E-03,+15.00000000001E+00
-19.64000E-06,+406.25000000020E+00,-562.49999999E-03,+15.31250000000E+00
-19.62000E-06,+412.50000000000E+00,-250.00000002E-03,+15.31250000000E+00
-19.60000E-06,+412.50000000039E+00,-874.99999998E-03,+15.31250000001E+00
-19.58000E-06,+425.00000000000E+00,-250.00000001E-03,+15.62499999998E+00
-19.56000E-06,+424.99999999981E+00,-562.49999999E-03,+15.00000000000E+00
-19.54000E-06,+418.74999999981E+00,-250.00000001E-03,+15.00000000000E+00
-19.52000E-06,+412.50000000000E+00,-562.50000001E-03,+15.00000000002E+00
-19.50000E-06,+412.50000000020E+00,-874.99999999E-03,+15.62499999999E+00
-19.48000E-06,+418.75000000020E+00,-562.50000001E-03,+15.31250000001E+00
-19.46000E-06,+424.99999999981E+00,-874.99999998E-03,+15.62499999998E+00
-19.44000E-06,+418.74999999981E+00,-250.00000000E-03,+15.00000000002E+00
-19.42000E-06,+412.50000000020E+00,-250.00000001E-03,+15.62499999999E+00
-19.40000E-06,+418.75000000000E+00,-562.50000000E-03,+15.31250000000E+00
-19.38000E-06,+418.75000000000E+00,-562.49999999E-03,+15.31250000000E+00
-19.36000E-06,+418.74999999981E+00,-250.00000000E-03,+15.31250000001E+00
-19.34000E-06,+412.50000000020E+00,-250.00000000E-03,+15.62500000000E+00
-19.32000E-06,+418.75000000000E+00,-250.00000000E-03,+15.62499999999E+00
-19.30000E-06,+418.75000000000E+00,-250.00000001E-03,+15.31250000001E+00
-19.28000E-06,+418.75000000019E+00,-562.49999999E-03,+15.62499999999E+00
-19.26000E-06,+424.99999999981E+00,-250.00000002E-03,+15.31250000001E+00
-19.24000E-06,+418.75000000000E+00,-874.99999998E-03,+15.62500000000E+00
-19.22000E-06,+418.75000000019E+00,-250.00000000E-03,+15.62499999999E+00
-19.20000E-06,+425.00000000000E+00,-250.00000000E-03,+15.31249999999E+00
-19.18000E-06,+425.00000000000E+00,-250.00000001E-03,+15.00000000001E+00
-19.16000E-06,+424.99999999981E+00,-562.50000000E-03,+15.31250000001E+00
-19.14000E-06,+418.75000000019E+00,-562.50000000E-03,+15.62499999998E+00
-19.12000E-06,+425.00000000000E+00,-562.50000000E-03,+15.00000000001E+00
-19.10000E-06,+425.00000000000E+00,-562.50000001E-03,+15.31250000001E+00
-19.08000E-06,+424.99999999981E+00,-874.99999999E-03,+15.62499999999E+00
-19.06000E-06,+418.75000000000E+00,-562.50000000E-03,+15.31250000000E+00
-19.04000E-06,+418.75000000019E+00,-562.50000000E-03,+15.31250000001E+00
-19.02000E-06,+425.00000000000E+00,-562.50000000E-03,+15.62499999999E+00
-19.00000E-06,+424.99999999981E+00,-562.49999999E-03,+15.31250000001E+00
-18.98000E-06,+418.75000000000E+00,-250.00000000E-03,+15.62499999999E+00
-18.96000E-06,+418.75000000019E+00,-250.00000002E-03,+15.31250000001E+00
-18.94000E-06,+425.00000000000E+00,-874.99999998E-03,+15.62499999999E+00
-18.92000E-06,+425.00000000000E+00,-250.00000000E-03,+15.31250000000E+00
-18.90000E-06,+425.00000000000E+00,-250.00000001E-03,+15.31250000000E+00
-18.88000E-06,+425.00000000000E+00,-562.50000000E-03,+15.31250000000E+00
-18.86000E-06,+424.99999999981E+00,-562.50000000E-03,+15.31250000000E+00
-18.84000E-06,+418.75000000000E+00,-562.49999999E-03,+15.31250000000E+00
-18.82000E-06,+418.75000000019E+00,-250.00000001E-03,+15.31249999999E+00
-18.80000E-06,+424.99999999981E+00,-562.50000000E-03,+15.00000000002E+00
-18.78000E-06,+418.75000000019E+00,-562.49999999E-03,+15.62500000000E+00
-18.76000E-06,+424.99999999981E+00,-250.00000000E-03,+15.62500000000E+00
-18.74000E-06,+418.75000000000E+00,-250.00000001E-03,+15.62500000000E+00
-18.72000E-06,+418.75000000000E+00,-562.49999999E-03,+15.62499999999E+00
-18.70000E-06,+418.75000000019E+00,-250.00000000E-03,+15.31250000000E+00
-18.68000E-06,+424.99999999981E+00,-250.00000001E-03,+15.31250000001E+00
-18.66000E-06,+418.75000000019E+00,-562.50000000E-03,+15.62499999999E+00
-18.64000E-06,+424.99999999981E+00,-562.49999999E-03,+15.31250000001E+00
-18.62000E-06,+418.75000000000E+00,-250.00000001E-03,+15.62500000000E+00
-18.60000E-06,+418.74999999981E+00,-562.49999999E-03,+15.62500000000E+00
-18.58000E-06,+412.50000000000E+00,-250.00000000E-03,+15.62499999999E+00
-18.56000E-06,+412.50000000019E+00,-250.00000000E-03,+15.31250000000E+00
-18.54000E-06,+418.75000000000E+00,-250.00000000E-03,+15.31250000001E+00
-18.52000E-06,+418.75000000000E+00,-250.00000001E-03,+15.62500000000E+00
-18.50000E-06,+418.75000000000E+00,-562.50000000E-03,+15.62500000000E+00
-18.48000E-06,+418.75000000000E+00,-562.49999999E-03,+15.62499999999E+00
-18.46000E-06,+418.75000000019E+00,-250.00000001E-03,+15.31250000001E+00
-18.44000E-06,+424.99999999981E+00,-562.50000000E-03,+15.62500000000E+00
-18.42000E-06,+418.74999999981E+00,-562.49999999E-03,+15.62500000000E+00
-18.40000E-06,+412.50000000000E+00,-250.00000001E-03,+15.62500000000E+00
-18.38000E-06,+412.50000000019E+00,-562.50000000E-03,+15.62499999999E+00
-18.36000E-06,+418.75000000019E+00,-562.50000000E-03,+15.31250000001E+00
-18.34000E-06,+424.99999999981E+00,-562.50000000E-03,+15.62499999999E+00
-18.32000E-06,+418.75000000000E+00,-562.49999999E-03,+15.31250000000E+00
-18.30000E-06,+418.74999999981E+00,-250.00000001E-03,+15.31250000001E+00
-18.28000E-06,+412.50000000000E+00,-562.50000000E-03,+15.62500000000E+00
-18.26000E-06,+412.50000000019E+00,-562.50000000E-03,+15.62499999999E+00
-18.24000E-06,+418.75000000000E+00,-562.49999999E-03,+15.31250000001E+00
-18.22000E-06,+418.75000000000E+00,-250.00000001E-03,+15.62500000000E+00
-18.20000E-06,+418.75000000019E+00,-562.49999999E-03,+15.62499999998E+00
-18.18000E-06,+424.99999999981E+00,-250.00000001E-03,+15.00000000002E+00
-18.16000E-06,+418.74999999981E+00,-562.49999999E-03,+15.62500000000E+00
-18.14000E-06,+412.50000000019E+00,-250.00000001E-03,+15.62499999999E+00
-18.12000E-06,+418.74999999981E+00,-562.49999999E-03,+15.31250000000E+00
-18.10000E-06,+412.50000000019E+00,-250.00000000E-03,+15.31250000001E+00
-18.08000E-06,+418.75000000000E+00,-250.00000000E-03,+15.62499999999E+00
-18.06000E-06,+418.75000000000E+00,-250.00000001E-03,+15.31250000000E+00
-18.04000E-06,+418.74999999981E+00,-562.49999999E-03,+15.31250000000E+00
-18.02000E-06,+412.50000000019E+00,-250.00000001E-03,+15.31250000001E+00
-18.00000E-06,+418.75000000000E+00,-562.50000000E-03,+15.62499999999E+00
-17.98000E-06,+418.74999999981E+00,-562.50000001E-03,+15.31250000000E+00
-17.96000E-06,+412.50000000000E+00,-874.99999998E-03,+15.31250000001E+00
-17.94000E-06,+412.50000000000E+00,-250.00000000E-03,+15.62500000000E+00
-17.92000E-06,+412.50000000019E+00,-250.00000000E-03,+15.62499999999E+00
-17.90000E-06,+418.75000000000E+00,-250.00000000E-03,+15.31250000000E+00
-17.88000E-06,+418.74999999981E+00,-250.00000001E-03,+15.31250000000E+00
-17.86000E-06,+412.50000000038E+00,-562.50000000E-03,+15.31250000000E+00
-17.84000E-06,+424.99999999981E+00,-562.49999999E-03,+15.31250000001E+00
-17.82000E-06,+418.75000000000E+00,-250.00000001E-03,+15.62499999999E+00
-17.80000E-06,+418.74999999981E+00,-562.49999999E-03,+15.31250000000E+00
-17.78000E-06,+412.50000000019E+00,-250.00000000E-03,+15.31250000001E+00
-17.76000E-06,+418.75000000000E+00,-250.00000000E-03,+15.62500000000E+00
-17.74000E-06,+418.75000000000E+00,-250.00000000E-03,+15.62499999999E+00
-17.72000E-06,+418.74999999981E+00,-250.00000000E-03,+15.31250000000E+00
-17.70000E-06,+412.50000000019E+00,-250.00000001E-03,+15.31250000000E+00
-17.68000E-06,+418.74999999981E+00,-562.49999999E-03,+15.31250000001E+00
-17.66000E-06,+412.50000000019E+00,-250.00000001E-03,+15.62499999999E+00
-17.64000E-06,+418.75000000000E+00,-562.49999999E-03,+15.31250000001E+00
-17.62000E-06,+418.74999999981E+00,-250.00000000E-03,+15.62499999998E+00
-17.60000E-06,+412.50000000000E+00,-250.00000000E-03,+15.00000000001E+00
-17.58000E-06,+412.50000000019E+00,-249.99999999E-03,+15.31249999999E+00
-17.56000E-06,+418.74999999981E+00,+62.50000004E-03,+15.00000000001E+00
-17.54000E-06,+412.50000000038E+00,+1.31250000005E+00,+15.31250000000E+00
-17.52000E-06,+424.99999999735E+00,+2.87500000007E+00,+15.31250000001E+00
-17.50000E-06,+337.49999999509E+00,+5.06250000000E+00,+15.62500000001E+00
-17.48000E-06,+174.99999999622E+00,+5.06249999998E+00,+15.93750000001E+00
-17.46000E-06,+49.99999999887E+00,+4.43749999999E+00,+16.24999999998E+00
-17.44000E-06,+12.49999999981E+00,+4.12499999999E+00,+15.62500000000E+00
-17.42000E-06,+6.24999999981E+00,+3.81249999996E+00,+15.62499999998E+00
-17.40000E-06,+0.0E+00,+2.56250000002E+00,+14.99999999997E+00
-17.38000E-06,+0.0E+00,+3.18750000004E+00,+14.06249999999E+00
-17.36000E-06,-380E-12,+4.43750000003E+00,+13.74999999999E+00
-17.34000E-06,-12.50000000000E+00,+5.37500000005E+00,+13.43750000003E+00
-17.32000E-06,-12.49999999962E+00,+6.93750000006E+00,+14.37500000001E+00
-17.30000E-06,-190E-12,+8.81250000003E+00,+14.68750000003E+00
-17.28000E-06,-6.25000000000E+00,+9.75000000003E+00,+15.62500000001E+00
-17.26000E-06,-6.25000000000E+00,+10.68750000001E+00,+15.93750000000E+00
-17.24000E-06,-6.25000000000E+00,+11.00000000001E+00,+15.93750000000E+00
-17.22000E-06,-6.25000000019E+00,+11.31250000000E+00,+15.93749999999E+00
-17.20000E-06,-12.49999999981E+00,+11.31249999999E+00,+15.62499999998E+00
-17.18000E-06,-6.25000000019E+00,+11.00000000001E+00,+15.00000000000E+00
-17.16000E-06,-12.49999999981E+00,+11.31250000001E+00,+14.99999999999E+00
-17.14000E-06,-6.25000000019E+00,+11.62500000005E+00,+14.68750000001E+00
-17.12000E-06,-12.50000000000E+00,+13.18749999999E+00,+15.00000000000E+00
-17.10000E-06,-12.50000000019E+00,+12.87499999999E+00,+15.00000000000E+00
-17.08000E-06,-18.74999999981E+00,+12.56250000002E+00,+15.00000000000E+00
-17.06000E-06,-12.50000000000E+00,+13.18750000002E+00,+15.00000000001E+00
-17.04000E-06,-12.50000000000E+00,+13.81250000000E+00,+15.31250000001E+00
-17.02000E-06,-12.50000000000E+00,+13.81250000002E+00,+15.62500000000E+00
-17.00000E-06,-12.50000000000E+00,+14.43750000000E+00,+15.62500000000E+00
-16.98000E-06,-12.50000000000E+00,+14.43749999999E+00,+15.62500000001E+00
-16.96000E-06,-12.50000000000E+00,+14.12499999998E+00,+15.93749999997E+00
-16.94000E-06,-12.49999999981E+00,+13.50000000002E+00,+14.99999999999E+00
-16.92000E-06,-6.25000000000E+00,+14.12499999999E+00,+14.68750000001E+00
-16.90000E-06,-6.25000000000E+00,+13.81250000001E+00,+15.00000000000E+00
-16.88000E-06,-6.25000000000E+00,+14.12500000000E+00,+15.00000000002E+00
-16.86000E-06,-6.25000000019E+00,+14.12500000001E+00,+15.62499999998E+00
-16.84000E-06,-12.50000000000E+00,+14.43749999999E+00,+15.00000000000E+00
-16.82000E-06,-12.49999999981E+00,+14.12500000002E+00,+15.00000000001E+00
-16.80000E-06,-6.25000000000E+00,+14.75000000000E+00,+15.31250000001E+00
-16.78000E-06,-6.25000000000E+00,+14.75000000001E+00,+15.62500000000E+00
-16.76000E-06,-6.25000000000E+00,+15.06249999999E+00,+15.62500000000E+00
-16.74000E-06,-6.25000000019E+00,+14.75000000001E+00,+15.62500000000E+00
-16.72000E-06,-12.50000000000E+00,+15.06249999997E+00,+15.62499999999E+00
-16.70000E-06,-12.50000000000E+00,+14.12500000001E+00,+15.31249999999E+00
-16.68000E-06,-12.50000000000E+00,+14.43750000000E+00,+15.00000000000E+00
-16.66000E-06,-12.49999999981E+00,+14.43750000000E+00,+15.00000000000E+00
-16.64000E-06,-6.25000000019E+00,+14.43750000000E+00,+15.00000000001E+00
-16.62000E-06,-12.50000000000E+00,+14.43750000000E+00,+15.31250000000E+00
-16.60000E-06,-12.50000000000E+00,+14.43750000001E+00,+15.31250000000E+00
-16.58000E-06,-12.50000000000E+00,+14.74999999999E+00,+15.31250000000E+00
-16.56000E-06,-12.50000000000E+00,+14.43750000001E+00,+15.31250000001E+00
-16.54000E-06,-12.50000000000E+00,+14.75000000000E+00,+15.62499999999E+00
-16.52000E-06,-12.50000000000E+00,+14.74999999999E+00,+15.31249999999E+00
-16.50000E-06,-12.49999999981E+00,+14.43750000000E+00,+15.00000000001E+00
-16.48000E-06,-6.25000000000E+00,+14.43750000000E+00,+15.31250000000E+00
-16.46000E-06,-6.25000000000E+00,+14.43750000000E+00,+15.31249999999E+00
-16.44000E-06,-6.25000000019E+00,+14.43750000000E+00,+15.00000000000E+00
-16.42000E-06,-12.50000000019E+00,+14.43750000001E+00,+15.00000000001E+00
-16.40000E-06,-18.74999999982E+00,+14.74999999999E+00,+15.31250000000E+00
-16.38000E-06,-12.50000000018E+00,+14.43750000002E+00,+15.31250000000E+00
-16.36000E-06,-18.74999999963E+00,+15.06249999999E+00,+15.31250000000E+00
-16.34000E-06,-6.25000000018E+00,+14.75000000001E+00,+15.31250000001E+00
-16.32000E-06,-12.50000000000E+00,+15.06249999998E+00,+15.62499999999E+00
-16.30000E-06,-12.50000000000E+00,+14.43750000001E+00,+15.31250000000E+00
-16.28000E-06,-12.49999999963E+00,+14.75000000000E+00,+15.31250000000E+00
-16.26000E-06,-370E-12,+14.75000000000E+00,+15.31249999999E+00
-16.24000E-06,-12.50000000000E+00,+14.74999999999E+00,+15.00000000000E+00
-16.22000E-06,-12.50000000000E+00,+14.43750000001E+00,+15.00000000001E+00
-16.20000E-06,-12.50000000000E+00,+14.74999999999E+00,+15.31249999999E+00
-16.18000E-06,-12.50000000018E+00,+14.43750000001E+00,+15.00000000000E+00
-16.16000E-06,-18.74999999963E+00,+14.74999999999E+00,+15.00000000001E+00
-16.14000E-06,-6.25000000018E+00,+14.43750000001E+00,+15.31249999999E+00
-16.12000E-06,-12.49999999982E+00,+14.75000000000E+00,+15.00000000000E+00
-16.10000E-06,-6.25000000000E+00,+14.75000000000E+00,+15.00000000001E+00
-16.08000E-06,-6.25000000018E+00,+14.74999999999E+00,+15.31250000000E+00
-16.06000E-06,-12.50000000000E+00,+14.43750000001E+00,+15.31250000000E+00
-16.04000E-06,-12.50000000000E+00,+14.75000000000E+00,+15.31249999999E+00
-16.02000E-06,-12.50000000000E+00,+14.75000000000E+00,+15.00000000000E+00
-16.00000E-06,-12.50000000000E+00,+14.75000000000E+00,+15.00000000001E+00
-15.98000E-06,-12.50000000000E+00,+14.75000000000E+00,+15.31249999999E+00
-15.96000E-06,-12.50000000000E+00,+14.74999999998E+00,+15.00000000000E+00
-15.94000E-06,-12.50000000000E+00,+14.12500000002E+00,+15.00000000001E+00
-15.92000E-06,-12.50000000000E+00,+14.75000000000E+00,+15.31250000000E+00
-15.90000E-06,-12.50000000018E+00,+14.75000000000E+00,+15.31249999999E+00
-15.88000E-06,-18.74999999982E+00,+14.74999999999E+00,+15.00000000001E+00
-15.86000E-06,-12.50000000000E+00,+14.43750000001E+00,+15.31249999999E+00
-15.84000E-06,-12.50000000000E+00,+14.75000000000E+00,+15.00000000001E+00
-15.82000E-06,-12.49999999982E+00,+14.75000000000E+00,+15.31250000000E+00
-15.80000E-06,-6.25000000037E+00,+14.75000000000E+00,+15.31250000000E+00
-15.78000E-06,-18.75000000000E+00,+14.75000000000E+00,+15.31250000000E+00
-15.76000E-06,-18.74999999982E+00,+14.74999999999E+00,+15.31249999999E+00
-15.74000E-06,-12.49999999982E+00,+14.43750000002E+00,+15.00000000000E+00
-15.72000E-06,-6.25000000018E+00,+15.06249999999E+00,+15.00000000000E+00
-15.70000E-06,-12.50000000000E+00,+14.75000000000E+00,+15.00000000001E+00
-15.68000E-06,-12.50000000000E+00,+14.74999999999E+00,+15.31250000000E+00
-15.66000E-06,-12.50000000000E+00,+14.43750000002E+00,+15.31249999999E+00
-15.64000E-06,-12.50000000000E+00,+15.06249999999E+00,+15.00000000002E+00
-15.62000E-06,-12.50000000000E+00,+14.75000000000E+00,+15.62499999998E+00
-15.60000E-06,-12.49999999982E+00,+14.75000000000E+00,+15.00000000000E+00
-15.58000E-06,-6.25000000037E+00,+14.75000000000E+00,+15.00000000000E+00
-15.56000E-06,-18.74999999982E+00,+14.74999999999E+00,+15.00000000000E+00
-15.54000E-06,-12.50000000018E+00,+14.43750000000E+00,+15.00000000001E+00
-15.52000E-06,-18.74999999963E+00,+14.43750000001E+00,+15.31249999999E+00
-15.50000E-06,-6.25000000000E+00,+14.75000000001E+00,+15.00000000001E+00
-15.48000E-06,-6.25000000000E+00,+15.06249999998E+00,+15.31249999999E+00
-15.46000E-06,-6.25000000018E+00,+14.43750000001E+00,+15.00000000001E+00
-15.44000E-06,-12.50000000000E+00,+14.75000000000E+00,+15.31250000000E+00
-15.42000E-06,-12.50000000000E+00,+14.75000000000E+00,+15.31249999999E+00
-15.40000E-06,-12.50000000000E+00,+14.74999999999E+00,+15.00000000001E+00
-15.38000E-06,-12.50000000000E+00,+14.43750000001E+00,+15.31250000000E+00
-15.36000E-06,-12.49999999982E+00,+14.74999999999E+00,+15.31250000000E+00
-15.34000E-06,-6.25000000036E+00,+14.43750000001E+00,+15.31250000000E+00
-15.32000E-06,-18.74999999982E+00,+14.74999999999E+00,+15.31250000000E+00
-15.30000E-06,-12.50000000000E+00,+14.43750000001E+00,+15.31249999999E+00
-15.28000E-06,-12.50000000000E+00,+14.74999999999E+00,+15.00000000001E+00
-15.26000E-06,-12.50000000000E+00,+14.43750000001E+00,+15.31249999999E+00
-15.24000E-06,-12.50000000000E+00,+14.74999999999E+00,+15.00000000001E+00
-15.22000E-06,-12.49999999982E+00,+14.43750000001E+00,+15.31249999999E+00
-15.20000E-06,-6.25000000018E+00,+14.74999999999E+00,+15.00000000001E+00
-15.18000E-06,-12.49999999982E+00,+14.43750000001E+00,+15.31249999999E+00
-15.16000E-06,-6.25000000018E+00,+14.75000000000E+00,+15.00000000002E+00
-15.14000E-06,-12.50000000018E+00,+14.75000000000E+00,+15.62499999998E+00
-15.12000E-06,-18.75000000018E+00,+14.75000000000E+00,+14.99999999998E+00
